Study ID,Completion Time (s),Respondent Age,Respondent Education,Respondent Gender,Respondent Gender Other,Respondent Income,Aboriginal,Asian,Black,Caucasian,Hispanic,Ethnicity Other,Domain,Question Order Version,Loan Amount Reliability,Loan Amount Relevance,Loan Amount Privacy,Loan Amount Volitionality,Loan Amount Causes Outcome,Loan Amount Causes Cycle,Loan Amount Causes Disparity,Loan Amount Caused by Group,Income Reliability,Income Relevance,Income Privacy,Income Volitionality,Income Causes Outcome,Income Causes Cycle,Income Causes Disparity,Income Caused by Group,Age Reliability,Age Relevance,Age Privacy,Age Volitionality,Age Causes Outcome,Age Causes Cycle,Age Causes Disparity,Age Caused by Group,Gender Reliability,Gender Relevance,Gender Privacy,Gender Volitionality,Gender Causes Outcome,Gender Causes Cycle,Gender Causes Disparity,Gender Caused by Group,Marital and Family Reliability,Marital and Family Relevance,Marital and Family Privacy,Marital and Family Volitionality,Marital and Family Causes Outcome,Marital and Family Causes Cycle,Marital and Family Causes Disparity,Marital and Family Caused by Group,Dependents Reliability,Dependents Relevance,Dependents Privacy,Dependents Volitionality,Dependents Causes Outcome,Dependents Causes Cycle,Dependents Causes Disparity,Dependents Caused by Group,Education Reliability,Education Relevance,Education Privacy,Education Volitionality,Education Causes Outcome,Education Causes Cycle,Education Causes Disparity,Education Caused by Group,Employment Reliability,Employment Relevance,Employment Privacy,Employment Volitionality,Employment Causes Outcome,Employment Causes Cycle,Employment Causes Disparity,Employment Caused by Group,Credit Reliability,Credit Relevance,Credit Privacy,Credit Volitionality,Credit Causes Outcome,Credit Causes Cycle,Credit Causes Disparity,Credit Caused by Group,Property Reliability,Property Relevance,Property Privacy,Property Volitionality,Property Causes Outcome,Property Causes Cycle,Property Causes Disparity,Property Caused by Group
1511,374,18-29,High School,Male,,50000-75000,false,false,true,false,false,,loan,fairness first,Agree,,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,,Neutral,Neutral,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Strongly Disagree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree
1512,1664,40-49,Bachelor,Male,,25000-50000,false,false,false,true,false,,loan,properties first,Strongly Agree,,Strongly Agree,Strongly Agree,Somewhat Agree,Neutral,Neutral,Neutral,Agree,,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,,Strongly Agree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Agree,,Strongly Agree,Agree,Strongly Disagree,Disagree,Neutral,Neutral,Agree,,Strongly Agree,Agree,Strongly Disagree,Disagree,Neutral,Neutral,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,,Strongly Agree,Agree,Disagree,Neutral,Disagree,Disagree,Agree,,Strongly Agree,Agree,Somewhat Agree,Agree,Strongly Disagree,Neutral,Strongly Agree,,Strongly Agree,Neutral,Agree,Agree,Agree,Somewhat Agree,Agree,,Neutral,Neutral,Neutral,Agree,Strongly Agree,Somewhat Agree
1513,314,18-29,Associate or Diploma,Male,,75000-100000,false,false,false,true,false,,loan,properties first,Strongly Disagree,,Disagree,Neutral,,Somewhat Disagree,Somewhat Agree,Agree,Agree,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Agree,,Strongly Agree,Agree,Agree,Somewhat Disagree,Disagree,Somewhat Agree,Strongly Agree,,Strongly Agree,Somewhat Disagree,Agree,Somewhat Agree,Agree,Strongly Disagree,Agree,,Strongly Agree,Agree,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Neutral,,Somewhat Disagree,Disagree,Strongly Disagree,Somewhat Agree,Agree,Somewhat Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Disagree,Agree,,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,,Agree,Strongly Agree,Agree,Neutral,Somewhat Disagree,Disagree,Somewhat Agree,,Disagree,Disagree,Somewhat Disagree,Agree,Somewhat Agree,Strongly Agree
1514,1811,30-39,Bachelor,Male,,25000-50000,false,false,false,true,false,,loan,properties first,Somewhat Disagree,,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Disagree,,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,,Agree,Somewhat Agree,Neutral,Neutral,Neutral,Somewhat Agree,Neutral,,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,,Somewhat Agree,Somewhat Disagree,Neutral,Neutral,Neutral,Somewhat Disagree,Somewhat Agree,,Somewhat Disagree,Neutral,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Neutral,,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,,Neutral,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Disagree,Neutral,Somewhat Agree,,Neutral,Somewhat Agree,Neutral,Somewhat Agree,Neutral,Somewhat Disagree,Somewhat Agree,,Neutral,Neutral,Somewhat Agree,Neutral,Somewhat Disagree,Disagree
1515,2593,30-39,Bachelor,Male,,50000-75000,false,true,false,false,false,,loan,fairness first,Somewhat Agree,,Agree,Strongly Agree,,Agree,Somewhat Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Neutral,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,,Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Neutral,,Strongly Agree,Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Neutral,,Somewhat Disagree,Somewhat Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Agree,,Neutral,Somewhat Disagree,Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,,Neutral,Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Agree,,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Neutral
1516,1015,30-39,Associate or Diploma,Female,,25000-50000,false,false,false,false,false,Mixed race,loan,properties first,Agree,,Neutral,Agree,Agree,Somewhat Disagree,Disagree,Disagree,Somewhat Agree,,Somewhat Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Agree,,Disagree,Disagree,Neutral,Somewhat Agree,Agree,Disagree,Agree,,Disagree,Disagree,Disagree,Somewhat Agree,Agree,Agree,Agree,,Disagree,Agree,Somewhat Agree,Disagree,Disagree,Disagree,Agree,,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Somewhat Agree,,Somewhat Disagree,Somewhat Agree,Neutral,Somewhat Agree,Disagree,Somewhat Agree,Agree,,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Agree,,Disagree,Neutral,Agree,Agree,Disagree,Disagree,Neutral,,Somewhat Agree,Agree,Agree,Somewhat Agree,Disagree,Disagree
1517,1522,40-49,High School,Female,,25000-50000,false,false,false,true,false,,loan,properties first,Strongly Agree,,Neutral,Neutral,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,,Disagree,Agree,Strongly Agree,Somewhat Agree,Agree,Somewhat Agree,Strongly Agree,,Neutral,Strongly Disagree,Strongly Agree,Neutral,Agree,Agree,Agree,,Neutral,Neutral,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Agree,,,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,,Neutral,Somewhat Agree,Agree,Somewhat Agree,Neutral,Neutral,Strongly Agree,,Disagree,Strongly Agree,Strongly Agree,Neutral,Somewhat Agree,Neutral,Strongly Agree,,Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Agree,,Disagree,Agree,Agree,Neutral,Neutral,Neutral
1518,1532,18-29,Bachelor,Male,,25000-50000,false,false,true,false,false,,loan,fairness first,Strongly Agree,,Neutral,Somewhat Disagree,Strongly Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,,Agree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,,Somewhat Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,,Strongly Agree,Somewhat Agree,Somewhat Disagree,Neutral,Strongly Disagree,Strongly Disagree,Somewhat Disagree,,Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,,Neutral,Strongly Agree,Somewhat Disagree,Neutral,Somewhat Agree,Agree,Somewhat Agree,,Neutral,Strongly Agree,Strongly Agree,Neutral,Somewhat Disagree,Strongly Disagree,Agree,,Disagree,Somewhat Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
1519,1807,18-29,High School,Female,,50000-75000,false,false,true,false,false,,loan,fairness first,Strongly Agree,,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neutral,,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Neutral,,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree
1520,2192,30-39,Bachelor,Male,,25000-50000,false,true,false,false,false,,loan,properties first,Neutral,,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Agree,,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Agree,Agree,Agree,Somewhat Agree,Neutral,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,,Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Neutral,,Somewhat Agree,Agree,Agree,Somewhat Agree,Neutral,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Neutral,,Somewhat Agree,Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree
1521,1932,30-39,Bachelor,Female,,<25000,false,false,false,false,true,,loan,fairness first,Agree,,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,,Somewhat Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,,Agree,Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Agree,,Somewhat Disagree,Agree,Agree,Somewhat Agree,Disagree,Disagree,Agree,,Somewhat Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,,Disagree,Agree,Somewhat Disagree,Disagree,Disagree,Disagree,Agree,,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,,Somewhat Agree,Agree,Agree,Disagree,Disagree,Disagree
1522,2840,30-39,Bachelor,Male,,25000-50000,false,false,false,true,false,,loan,fairness first,Disagree,,Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,,,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Disagree,,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Disagree,,Disagree,Neutral,Disagree,Disagree,Somewhat Disagree,Somewhat Disagree,Neutral,,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,,Somewhat Disagree,Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Somewhat Disagree,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
1523,2445,30-39,Bachelor,Male,,25000-50000,false,true,false,false,false,,loan,properties first,Somewhat Agree,,Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Agree,,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Agree
1524,1145,30-39,Graduate,Female,,50000-75000,false,false,true,true,false,,loan,fairness first,Strongly Agree,,Strongly Disagree,Agree,,Disagree,Disagree,Disagree,Somewhat Agree,,Somewhat Disagree,Neutral,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Agree,,,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,,Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,Agree,Agree,,Somewhat Disagree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Disagree,Neutral,,Somewhat Disagree,Somewhat Disagree,Agree,Neutral,Somewhat Disagree,Disagree,Somewhat Disagree,,Neutral,Somewhat Agree,Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,,Disagree,Neutral,Agree,Neutral,Somewhat Disagree,Somewhat Disagree,Agree,,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Somewhat Disagree,Agree,,Disagree,Somewhat Agree,Somewhat Agree,Disagree,Somewhat Disagree,Somewhat Disagree
1525,1845,30-39,Bachelor,Female,,25000-50000,false,true,false,false,false,,loan,fairness first,Agree,,Strongly Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,Neutral,Agree,,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Somewhat Agree,,Agree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Agree,Agree,,Strongly Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Agree,,Somewhat Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,,Strongly Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,,Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Agree,Agree,,Strongly Agree,Somewhat Agree,Agree,Somewhat Agree,Neutral,Agree,Agree,,Strongly Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Agree,,Strongly Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree
1526,802,40-49,Bachelor,Male,,>100000,false,false,false,true,false,,loan,properties first,Agree,,Neutral,Agree,Somewhat Agree,Somewhat Disagree,Disagree,Disagree,Agree,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Disagree,Disagree,Agree,,Disagree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Somewhat Agree,,Neutral,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Agree,,Neutral,Somewhat Disagree,Disagree,Disagree,Disagree,Disagree,Somewhat Agree,,Somewhat Agree,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Agree,,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Somewhat Agree,,Somewhat Agree,Somewhat Disagree,Disagree,Neutral,Disagree,Disagree,Agree,,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Disagree,Disagree,Disagree
1527,2526,40-49,Bachelor,Male,,75000-100000,false,true,false,false,false,,loan,fairness first,Agree,,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Agree,Agree,,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Neutral,Somewhat Agree,,Neutral,Agree,Somewhat Agree,Agree,Somewhat Agree,Neutral,Neutral,,Somewhat Agree,Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,,Somewhat Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,,Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Agree,Agree,,Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Agree,Somewhat Agree,,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Neutral
1528,899,30-39,Bachelor,Male,,50000-75000,false,false,false,true,false,,loan,properties first,Strongly Agree,,Agree,Somewhat Disagree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,,Agree,Somewhat Disagree,Strongly Agree,Agree,Somewhat Agree,Agree,Agree,,Agree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,,Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Disagree,Somewhat Disagree,,Agree,Neutral,Somewhat Agree,Strongly Agree,Agree,Somewhat Disagree,Disagree,,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Agree,Disagree,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,,Strongly Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Disagree,Agree,,Agree,Somewhat Agree,Agree,Agree,Agree,Agree
1529,1895,18-29,Graduate,Male,,75000-100000,false,false,false,false,true,,loan,fairness first,Strongly Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree
1530,1091,18-29,Bachelor,Male,,25000-50000,false,true,false,false,false,,loan,fairness first,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
1531,1030,40-49,Bachelor,Female,,75000-100000,false,false,false,true,false,,loan,properties first,Somewhat Agree,,Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Disagree,Neutral,,Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Disagree,Agree,,Disagree,Disagree,Neutral,Neutral,Somewhat Disagree,Disagree,Somewhat Agree,,Somewhat Disagree,Neutral,Disagree,Neutral,Somewhat Agree,Disagree,Somewhat Agree,,Neutral,Agree,Somewhat Disagree,Neutral,Somewhat Disagree,Disagree,Somewhat Agree,,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Neutral,Agree,,Somewhat Disagree,Agree,Somewhat Disagree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,,Neutral,Somewhat Agree,Somewhat Disagree,Neutral,,Somewhat Agree,Somewhat Agree,,Agree,Agree,Somewhat Agree,Somewhat Disagree,Neutral,Somewhat Disagree,Agree,,Somewhat Disagree,Neutral,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Disagree
1532,556,30-39,Bachelor,Female,,>100000,false,false,false,true,false,,loan,fairness first,Somewhat Agree,,Disagree,Disagree,Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Agree,,Disagree,Agree,Neutral,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,,Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,,Disagree,Strongly Agree,Somewhat Agree,Agree,Neutral,Disagree,Somewhat Agree,,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Disagree,Agree,,Strongly Agree,Somewhat Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree
1533,983,40-49,Associate or Diploma,Male,,75000-100000,false,false,false,false,true,,loan,properties first,Neutral,,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,,Neutral,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Agree,Neutral,,Somewhat Disagree,Somewhat Disagree,Disagree,Somewhat Disagree,Neutral,Somewhat Agree,Neutral,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Agree,Neutral,Disagree,,Somewhat Disagree,Neutral,Neutral,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,,Somewhat Disagree,Disagree,Disagree,Neutral,Somewhat Disagree,Agree,Somewhat Agree,,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,,Neutral,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Neutral,,Somewhat Disagree,Disagree,Somewhat Disagree,Neutral,Neutral,Somewhat Agree
1534,282,60-69,Graduate,Male,,25000-50000,false,true,false,false,false,,loan,properties first,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Agree,,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Neutral,,Somewhat Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Agree,,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Agree,,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,,Agree,Strongly Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree
1535,804,30-39,Bachelor,Male,,50000-75000,false,true,false,false,false,,loan,fairness first,Strongly Agree,,Neutral,Agree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Neutral,Neutral,,Agree,Strongly Agree,Neutral,Disagree,Somewhat Agree,Somewhat Disagree,Strongly Agree,,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Agree,Agree,,Neutral,Agree,Somewhat Disagree,Somewhat Agree,Agree,Disagree,Agree,,Neutral,Agree,Somewhat Disagree,Agree,Neutral,Agree,Somewhat Agree,,Neutral,Disagree,Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Agree,,Disagree,Neutral,Strongly Agree,Somewhat Disagree,Agree,Disagree,Agree,,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Neutral,Agree,Agree,,Somewhat Disagree,Somewhat Agree,Disagree,Agree,Somewhat Disagree,Somewhat Agree,Agree,,Somewhat Disagree,Agree,Neutral,Disagree,Agree,Neutral
